Transaction Amount,Transaction Country,Transaction Currency,Transaction Time,Transaction Day,Card Issuer,Card Type,Online Purchase,First Purchase,Customer Age,Account Age,Fraudulent
8184,Other,GBP,0,Weekday,MasterCard,Credit,1,1,48,2,1
5121,Other,AUD,1,Weekend,Visa,Debit,0,1,56,12,1
8216,Other,AUD,23,Weekday,Amex,Credit,1,1,36,11,1
740,US,AUD,14,Weekend,MasterCard,Debit,0,0,53,2,0
2062,AU,USD,18,Weekend,Amex,Credit,0,0,41,9,0
7103,US,GBP,1,Weekend,Amex,Credit,0,1,60,9,1
2382,AU,GBP,16,Weekend,Visa,Debit,0,0,30,8,0
7838,CA,USD,0,Weekend,Visa,Credit,1,1,70,4,1
6666,Other,AUD,1,Weekend,Amex,Credit,1,1,45,1,1
1035,Other,GBP,18,Weekend,Discover,Credit,0,0,59,10,0
4961,UK,AUD,16,Weekday,Amex,Debit,1,0,51,5,0
6610,US,CAD,1,Weekend,MasterCard,Credit,1,1,27,1,1
1517,Other,CAD,11,Weekend,MasterCard,Credit,0,0,57,5,0
1828,US,CAD,17,Weekend,Visa,Debit,1,0,47,9,0
126,CA,AUD,11,Weekday,MasterCard,Credit,1,0,65,0,0
2595,US,CAD,17,Weekday,Discover,Credit,0,0,56,7,0
9361,Other,GBP,23,Weekend,Amex,Debit,1,1,54,10,1
2986,US,GBP,17,Weekday,Visa,Debit,1,0,61,10,0
289,CA,GBP,16,Weekend,MasterCard,Debit,0,0,21,10,0
5871,Other,AUD,23,Weekday,Visa,Debit,1,1,56,8,1
1729,Other,GBP,12,Weekend,Amex,Debit,1,0,69,6,0
5886,Other,GBP,0,Weekend,Amex,Debit,0,1,43,5,1
2140,US,USD,10,Weekend,Amex,Credit,0,0,34,2,0
1544,AU,USD,15,Weekday,Discover,Debit,0,0,38,11,0
5075,Other,GBP,0,Weekend,Amex,Credit,1,1,36,4,1
796,CA,USD,9,Weekday,Amex,Credit,1,0,42,5,0
1330,AU,AUD,17,Weekend,Visa,Credit,0,0,27,12,0
4284,AU,GBP,14,Weekend,Visa,Credit,1,0,29,7,0
1807,CA,AUD,14,Weekday,MasterCard,Debit,1,0,63,3,0
2383,UK,USD,19,Weekend,MasterCard,Debit,1,0,40,6,0
8188,Other,GBP,1,Weekday,Visa,Credit,0,1,20,5,1
8201,Other,AUD,0,Weekend,Visa,Debit,1,1,19,7,1
6985,US,AUD,1,Weekend,MasterCard,Credit,1,1,47,5,1
9932,CA,GBP,1,Weekend,MasterCard,Debit,1,1,22,2,1
2195,US,GBP,19,Weekday,Discover,Debit,0,0,46,1,0
7726,CA,USD,23,Weekday,Visa,Credit,1,1,42,5,1
5151,Other,CAD,23,Weekday,Discover,Credit,0,1,42,11,1
2577,UK,CAD,9,Weekend,Visa,Debit,1,0,49,8,0
319,US,AUD,12,Weekend,Discover,Debit,0,0,69,10,0
1514,AU,CAD,17,Weekday,Visa,Credit,1,0,42,6,0
5246,Other,USD,23,Weekend,MasterCard,Credit,1,1,18,7,1
5253,Other,CAD,0,Weekend,MasterCard,Credit,1,1,41,8,1
9859,AU,USD,1,Weekend,MasterCard,Debit,1,1,25,4,1
3403,AU,AUD,13,Weekday,Discover,Credit,0,0,64,5,0
908,Other,CAD,17,Weekend,MasterCard,Debit,1,0,50,6,0
3544,CA,AUD,16,Weekday,MasterCard,Debit,1,0,64,8,0
2850,Other,CAD,15,Weekend,Discover,Credit,1,0,55,1,0
1632,US,USD,15,Weekend,MasterCard,Credit,0,0,58,1,0
6360,CA,AUD,23,Weekend,Amex,Debit,1,1,45,5,1
2235,Other,USD,11,Weekday,Discover,Credit,0,0,34,6,0
6390,Other,CAD,1,Weekday,Amex,Credit,1,1,68,0,1
1312,CA,USD,19,Weekend,MasterCard,Credit,1,0,35,12,0
9569,Other,USD,1,Weekend,MasterCard,Debit,1,1,66,11,1
4835,Other,AUD,17,Weekday,MasterCard,Credit,0,0,21,4,0
7874,Other,GBP,1,Weekend,Amex,Credit,1,1,36,0,1
497,UK,AUD,8,Weekday,MasterCard,Debit,0,0,36,5,0
6243,Other,USD,1,Weekday,Amex,Credit,0,1,59,6,1
6508,UK,USD,0,Weekend,Visa,Credit,1,1,66,9,1
2630,CA,CAD,19,Weekday,MasterCard,Credit,1,0,44,4,0
1487,US,AUD,18,Weekend,Visa,Debit,0,0,60,7,0
1046,CA,AUD,12,Weekday,Visa,Debit,1,0,31,2,0
5563,UK,USD,1,Weekday,Amex,Credit,1,1,34,10,1
1341,US,GBP,8,Weekend,Visa,Debit,0,0,41,1,0
129,Other,CAD,14,Weekend,Amex,Debit,1,0,39,1,0
2208,Other,AUD,12,Weekend,Amex,Debit,1,0,18,7,0
6564,Other,CAD,1,Weekend,MasterCard,Credit,1,1,57,1,1
7730,US,AUD,1,Weekend,Discover,Credit,1,1,60,6,1
2276,CA,CAD,16,Weekday,MasterCard,Debit,1,0,49,3,0
7052,Other,CAD,23,Weekday,Amex,Debit,1,1,34,0,1
1357,Other,GBP,14,Weekend,Visa,Credit,1,0,30,4,0
3871,Other,USD,15,Weekday,Discover,Debit,1,0,68,6,0
7899,CA,AUD,23,Weekend,MasterCard,Credit,1,1,23,6,1
5087,US,USD,0,Weekend,Visa,Credit,1,1,65,5,1
1737,CA,USD,9,Weekend,Discover,Debit,1,0,48,4,0
1475,US,GBP,18,Weekend,Amex,Credit,1,0,44,11,0
4644,UK,AUD,15,Weekday,Visa,Credit,0,0,66,0,0
4998,AU,GBP,8,Weekend,Discover,Debit,1,0,67,1,0
6636,Other,GBP,0,Weekend,Amex,Credit,1,1,34,4,1
3753,CA,CAD,10,Weekend,MasterCard,Debit,1,0,25,10,0
536,AU,USD,13,Weekday,MasterCard,Debit,0,0,65,7,0
5557,AU,CAD,0,Weekend,Amex,Credit,1,1,35,9,1
5955,Other,AUD,23,Weekend,MasterCard,Credit,0,1,24,0,1
7171,Other,CAD,23,Weekend,Amex,Credit,0,1,43,0,1
9003,Other,CAD,1,Weekend,Amex,Credit,1,1,51,3,1
5079,AU,CAD,1,Weekend,Visa,Debit,1,1,24,3,1
7455,AU,CAD,0,Weekday,Visa,Debit,1,1,59,10,1
9205,AU,AUD,23,Weekday,Discover,Debit,1,1,62,12,1
2340,US,CAD,13,Weekend,Discover,Debit,0,0,27,9,0
3161,US,AUD,9,Weekday,MasterCard,Debit,1,0,21,4,0
2039,US,GBP,12,Weekday,Visa,Debit,1,0,44,9,0
9587,UK,CAD,0,Weekend,MasterCard,Debit,1,1,65,5,1
3478,AU,CAD,14,Weekend,Amex,Credit,0,0,34,12,0
8714,US,USD,23,Weekend,Discover,Debit,1,1,40,6,1
2311,UK,GBP,16,Weekend,MasterCard,Credit,0,0,26,7,0
945,Other,AUD,17,Weekday,Discover,Debit,0,0,41,0,0
2124,US,GBP,19,Weekend,Amex,Debit,1,0,36,10,0
7402,Other,GBP,0,Weekend,MasterCard,Debit,1,1,49,4,1
6751,Other,USD,1,Weekday,Amex,Credit,0,1,63,0,1
6160,Other,AUD,1,Weekend,Amex,Debit,1,1,24,9,1
9693,CA,AUD,1,Weekday,Amex,Credit,1,1,22,6,1
1618,CA,USD,12,Weekend,Discover,Debit,1,0,45,8,0
1190,CA,USD,19,Weekend,Visa,Debit,0,0,36,7,0
3772,US,USD,16,Weekday,Visa,Debit,1,0,60,10,0
6996,CA,GBP,1,Weekend,Amex,Credit,1,1,33,3,1
7919,UK,USD,1,Weekend,Discover,Credit,1,1,52,12,1
831,UK,USD,9,Weekday,Amex,Debit,1,0,40,1,0
6580,US,CAD,0,Weekend,Discover,Credit,1,1,49,9,1
3590,AU,AUD,15,Weekday,MasterCard,Credit,1,0,49,7,0
1988,Other,USD,16,Weekday,Amex,Debit,1,0,53,3,0
3520,US,GBP,13,Weekend,Amex,Debit,0,0,51,5,0
2024,AU,GBP,19,Weekday,Discover,Credit,1,0,40,1,0
5033,Other,CAD,23,Weekday,Amex,Credit,1,1,33,0,1
1420,UK,AUD,10,Weekday,Visa,Credit,0,0,38,9,0
592,Other,USD,17,Weekend,Discover,Debit,1,0,60,7,0
1961,AU,USD,13,Weekday,MasterCard,Debit,1,0,24,0,0
961,Other,AUD,18,Weekday,MasterCard,Debit,1,0,63,4,0
1709,CA,AUD,16,Weekday,Amex,Credit,0,0,40,10,0
6163,UK,GBP,0,Weekend,Amex,Debit,1,1,50,9,1
1067,US,USD,13,Weekday,Discover,Credit,0,0,34,6,0
5288,Other,USD,0,Weekday,MasterCard,Credit,1,1,63,12,1
2363,UK,CAD,18,Weekday,Visa,Credit,1,0,53,4,0
7303,Other,USD,23,Weekend,Amex,Debit,1,1,20,5,1
703,CA,GBP,12,Weekday,Amex,Debit,0,0,67,10,0
9331,Other,CAD,0,Weekday,MasterCard,Credit,1,1,33,9,1
8413,Other,CAD,0,Weekday,Visa,Credit,1,1,61,2,1
3575,US,CAD,15,Weekday,MasterCard,Credit,0,0,19,9,0
1649,UK,AUD,10,Weekend,Amex,Debit,0,0,32,0,0
2692,AU,AUD,19,Weekend,Visa,Debit,1,0,51,7,0
2254,CA,GBP,14,Weekend,Amex,Debit,1,0,70,6,0
3860,CA,CAD,17,Weekend,Amex,Credit,1,0,60,6,0
2723,UK,USD,15,Weekend,Amex,Credit,1,0,48,2,0
3934,AU,GBP,17,Weekend,Amex,Credit,1,0,54,3,0
6281,Other,CAD,23,Weekday,MasterCard,Credit,0,1,64,12,1
4069,Other,GBP,16,Weekend,Visa,Credit,0,0,53,8,0
7669,Other,CAD,0,Weekend,Amex,Credit,1,1,27,5,1
5446,Other,CAD,0,Weekday,Amex,Credit,1,1,33,0,1
2760,UK,CAD,12,Weekday,MasterCard,Debit,0,0,55,8,0
3557,CA,GBP,15,Weekday,Discover,Debit,1,0,68,6,0
4092,UK,CAD,11,Weekday,Amex,Debit,0,0,68,11,0
1078,UK,GBP,11,Weekend,Discover,Debit,1,0,33,1,0
7581,UK,CAD,23,Weekday,Amex,Debit,1,1,19,6,1
6733,US,AUD,1,Weekend,MasterCard,Credit,1,1,30,0,1
802,US,AUD,12,Weekday,Visa,Credit,1,0,47,2,0
799,US,CAD,14,Weekend,MasterCard,Credit,0,0,20,10,0
2963,US,CAD,14,Weekday,Visa,Debit,0,0,59,8,0
2994,Other,GBP,9,Weekday,Visa,Credit,1,0,32,8,0
6941,AU,USD,23,Weekday,Discover,Debit,1,1,46,11,1
2415,Other,USD,10,Weekend,Discover,Credit,0,0,37,4,0
8101,AU,CAD,23,Weekday,Visa,Debit,1,1,48,6,1
5632,Other,CAD,1,Weekday,Visa,Debit,1,1,56,2,1
8130,UK,USD,23,Weekday,MasterCard,Credit,1,1,70,12,1
6425,US,AUD,0,Weekend,Discover,Credit,1,1,60,6,1
863,US,GBP,9,Weekday,Visa,Credit,0,0,48,11,0
752,UK,GBP,10,Weekday,Discover,Debit,0,0,44,5,0
9225,UK,GBP,1,Weekend,Amex,Credit,1,1,67,5,1
4253,Other,USD,11,Weekday,Visa,Debit,0,0,68,3,0
1199,CA,AUD,8,Weekday,MasterCard,Debit,1,0,46,10,0
1577,US,AUD,14,Weekday,MasterCard,Credit,0,0,70,7,0
9545,AU,CAD,23,Weekend,Visa,Credit,1,1,29,7,1
4206,UK,USD,15,Weekday,Discover,Debit,1,0,32,2,0
8713,UK,USD,23,Weekend,Amex,Debit,1,1,58,4,1
624,CA,CAD,12,Weekday,Discover,Debit,1,0,30,10,0
4336,Other,CAD,8,Weekend,Discover,Debit,0,0,49,1,0
4384,UK,GBP,12,Weekend,Visa,Credit,1,0,44,10,0
8658,AU,CAD,1,Weekend,MasterCard,Credit,1,1,49,3,1
5579,US,AUD,0,Weekend,MasterCard,Debit,1,1,63,11,1
7825,UK,USD,1,Weekday,MasterCard,Credit,1,1,22,11,1
1235,AU,CAD,17,Weekend,Amex,Credit,0,0,56,9,0
9508,AU,USD,23,Weekend,Visa,Credit,1,1,68,7,1
8444,Other,AUD,1,Weekend,Amex,Credit,1,1,38,0,1
1999,CA,USD,19,Weekday,Discover,Debit,1,0,29,12,0
9992,Other,AUD,23,Weekend,MasterCard,Credit,1,1,33,8,1
9349,UK,CAD,23,Weekday,Amex,Credit,1,1,43,4,1
1341,UK,USD,17,Weekend,Discover,Debit,0,0,59,1,0
7390,Other,GBP,23,Weekday,Visa,Debit,1,1,70,6,1
9910,UK,CAD,23,Weekday,Amex,Credit,1,1,43,4,1
8706,AU,GBP,23,Weekend,Discover,Credit,1,1,26,2,1
6617,CA,CAD,23,Weekday,Visa,Credit,1,1,28,4,1
4350,UK,GBP,12,Weekday,MasterCard,Credit,1,0,31,9,0
6548,AU,AUD,0,Weekday,MasterCard,Credit,1,1,49,8,1
7479,US,CAD,1,Weekend,Visa,Credit,1,1,67,7,1
5946,Other,CAD,1,Weekday,Discover,Credit,1,1,26,7,1
399,AU,CAD,19,Weekend,Visa,Credit,1,0,37,11,0
1160,CA,AUD,13,Weekday,Discover,Credit,1,0,46,0,0
4083,UK,CAD,14,Weekend,Amex,Credit,0,0,61,6,0
4843,US,GBP,15,Weekday,MasterCard,Debit,0,0,55,3,0
2264,US,AUD,17,Weekend,Amex,Credit,1,0,58,5,0
454,AU,USD,12,Weekend,Discover,Credit,0,0,36,2,0
7964,CA,GBP,23,Weekday,Amex,Credit,1,1,38,4,1
1578,UK,AUD,13,Weekend,Amex,Credit,1,0,40,12,0
4680,AU,AUD,8,Weekday,Discover,Debit,1,0,48,6,0
8265,US,CAD,1,Weekday,Discover,Credit,1,1,24,11,1
4711,AU,CAD,11,Weekend,MasterCard,Credit,0,0,62,5,0
611,CA,CAD,11,Weekend,MasterCard,Credit,0,0,55,11,0
4934,AU,AUD,14,Weekday,Visa,Debit,0,0,43,9,0
8640,US,USD,1,Weekend,Visa,Credit,1,1,53,7,1
6327,AU,USD,1,Weekend,Visa,Debit,1,1,69,5,1
9919,Other,GBP,23,Weekend,Amex,Debit,1,1,20,3,1
3524,Other,AUD,15,Weekend,Visa,Credit,1,0,23,8,0
3919,AU,USD,9,Weekday,Visa,Credit,1,0,44,12,0
1590,US,CAD,15,Weekend,Amex,Debit,0,0,62,9,0
2482,AU,AUD,14,Weekday,MasterCard,Debit,1,0,59,12,0
4966,AU,AUD,9,Weekend,Visa,Debit,1,0,27,5,0
4770,UK,CAD,13,Weekday,Amex,Debit,1,0,36,5,0
7478,US,USD,1,Weekend,MasterCard,Credit,1,1,32,7,1
535,UK,AUD,17,Weekday,Visa,Credit,0,0,29,10,0
1712,US,GBP,19,Weekend,Visa,Debit,1,0,57,6,0
1816,AU,USD,8,Weekday,Discover,Debit,0,0,23,12,0
1336,UK,CAD,10,Weekend,Visa,Debit,0,0,52,2,0
2894,UK,AUD,18,Weekday,Amex,Credit,1,0,28,12,0
9393,Other,CAD,23,Weekday,Visa,Debit,0,1,67,11,1
7767,Other,CAD,1,Weekday,Visa,Debit,1,1,56,2,1
9561,AU,AUD,0,Weekend,Visa,Debit,1,1,56,7,1
2058,Other,CAD,16,Weekday,Amex,Debit,1,0,70,11,0
4563,Other,AUD,14,Weekend,Discover,Debit,1,0,57,4,0
3045,UK,CAD,15,Weekday,Amex,Credit,0,0,43,3,0
4058,AU,CAD,8,Weekday,Visa,Debit,1,0,43,8,0
5241,Other,GBP,1,Weekend,Visa,Credit,1,1,18,0,1
670,Other,AUD,10,Weekend,Discover,Debit,0,0,57,4,0
4299,US,CAD,9,Weekday,Discover,Credit,1,0,51,11,0
2141,UK,USD,18,Weekend,Amex,Credit,1,0,19,9,0
2689,AU,GBP,15,Weekend,Visa,Debit,0,0,41,8,0
590,Other,AUD,9,Weekday,MasterCard,Debit,0,0,58,7,0
626,UK,AUD,18,Weekday,Visa,Debit,1,0,19,3,0
3971,UK,USD,11,Weekday,MasterCard,Credit,1,0,50,1,0
6415,Other,USD,1,Weekend,Visa,Credit,1,1,50,1,1
7334,AU,CAD,0,Weekday,Visa,Credit,1,1,60,6,1
9563,UK,AUD,1,Weekend,Amex,Debit,1,1,50,4,1
5242,Other,CAD,23,Weekend,MasterCard,Credit,1,1,57,1,1
9958,Other,AUD,0,Weekday,Discover,Credit,1,1,59,11,1
797,UK,AUD,15,Weekend,Discover,Credit,0,0,68,12,0
4994,UK,CAD,9,Weekend,MasterCard,Credit,0,0,25,3,0
5968,Other,CAD,0,Weekend,Amex,Credit,1,1,27,0,1
7730,Other,AUD,23,Weekend,Amex,Credit,1,1,67,2,1
171,CA,GBP,13,Weekend,MasterCard,Debit,0,0,39,4,0
5714,Other,GBP,23,Weekday,Amex,Debit,1,1,41,11,1
5597,Other,GBP,23,Weekend,Visa,Credit,1,1,18,0,1
9032,Other,CAD,1,Weekend,Amex,Credit,1,1,57,8,1
7336,CA,AUD,0,Weekday,Visa,Credit,1,1,23,11,1
3381,AU,AUD,9,Weekend,Visa,Credit,1,0,32,6,0
8049,Other,AUD,23,Weekend,Amex,Credit,1,1,20,0,1
8355,CA,GBP,1,Weekday,Visa,Credit,1,1,18,11,1
2705,CA,AUD,8,Weekend,Amex,Debit,0,0,38,6,0
5672,Other,CAD,23,Weekday,Amex,Debit,1,1,69,10,1
9060,Other,GBP,1,Weekend,Amex,Credit,1,1,45,4,1
9482,Other,USD,0,Weekday,Visa,Credit,1,1,57,0,1
7710,UK,CAD,23,Weekend,Amex,Credit,0,1,24,5,1
3976,UK,AUD,9,Weekday,Visa,Debit,1,0,33,11,0
312,UK,GBP,19,Weekend,Amex,Credit,1,0,47,8,0
3779,UK,AUD,11,Weekday,Amex,Debit,0,0,29,10,0
6305,Other,CAD,0,Weekend,Amex,Credit,0,1,23,1,1
8201,US,CAD,0,Weekend,Visa,Credit,1,1,67,7,1
3574,Other,USD,19,Weekday,Amex,Credit,1,0,32,0,0
830,Other,CAD,19,Weekday,Amex,Credit,0,0,40,7,0
7228,CA,GBP,0,Weekday,Visa,Credit,1,1,47,8,1
1426,AU,AUD,10,Weekday,Amex,Credit,1,0,38,4,0
1148,US,USD,13,Weekend,Visa,Debit,0,0,18,5,0
1727,Other,AUD,16,Weekend,Amex,Debit,1,0,30,6,0
615,AU,GBP,8,Weekday,Visa,Debit,0,0,41,5,0
4017,AU,USD,18,Weekday,Visa,Credit,0,0,57,2,0
4617,UK,AUD,9,Weekend,MasterCard,Debit,1,0,67,10,0
3338,CA,AUD,11,Weekday,Discover,Debit,1,0,55,7,0
5380,Other,USD,1,Weekday,MasterCard,Credit,1,1,45,3,1
5850,Other,USD,1,Weekend,Amex,Debit,1,1,62,7,1
7628,Other,CAD,1,Weekend,Discover,Debit,0,1,49,0,1
8320,Other,AUD,0,Weekend,Visa,Debit,1,1,46,9,1
2211,Other,USD,17,Weekend,Amex,Debit,1,0,44,2,0
4418,AU,AUD,19,Weekend,Discover,Credit,1,0,43,5,0
2648,US,GBP,18,Weekday,Visa,Credit,1,0,32,12,0
4101,US,CAD,10,Weekday,Discover,Credit,1,0,59,5,0
3161,Other,AUD,16,Weekend,Discover,Credit,1,0,47,1,0
5541,AU,AUD,1,Weekend,Visa,Debit,1,1,28,12,1
7451,UK,USD,1,Weekend,Amex,Credit,1,1,63,1,1
3811,Other,GBP,15,Weekend,MasterCard,Credit,1,0,37,7,0
9573,Other,AUD,0,Weekend,Amex,Credit,1,1,20,0,1
9383,US,AUD,23,Weekday,Amex,Credit,0,1,59,4,1
3735,CA,CAD,13,Weekday,MasterCard,Debit,0,0,31,11,0
1462,CA,USD,12,Weekday,MasterCard,Credit,1,0,30,6,0
9076,UK,AUD,1,Weekend,Discover,Credit,1,1,28,9,1
8744,US,CAD,23,Weekend,Visa,Debit,1,1,26,6,1
7227,US,USD,23,Weekend,Discover,Credit,1,1,55,0,1
3034,US,CAD,8,Weekday,Discover,Debit,0,0,41,10,0
9129,Other,GBP,0,Weekday,Amex,Credit,1,1,42,12,1
7027,US,GBP,1,Weekend,Amex,Credit,1,1,24,10,1
9633,AU,USD,0,Weekend,MasterCard,Debit,1,1,40,10,1
6565,Other,CAD,23,Weekend,Amex,Credit,1,1,27,5,1
4336,CA,GBP,15,Weekend,Amex,Debit,0,0,68,0,0
394,CA,USD,8,Weekend,Amex,Debit,1,0,24,10,0
6593,US,AUD,0,Weekend,Amex,Credit,1,1,54,1,1
4342,US,CAD,13,Weekend,MasterCard,Credit,1,0,56,10,0
9967,Other,CAD,1,Weekend,Visa,Debit,1,1,66,2,1
3653,AU,AUD,12,Weekday,Discover,Debit,1,0,57,10,0
5391,UK,USD,23,Weekend,MasterCard,Credit,1,1,63,9,1
8213,AU,GBP,23,Weekend,Amex,Debit,1,1,45,9,1
9857,AU,AUD,0,Weekend,Discover,Debit,1,1,67,12,1
5070,US,GBP,1,Weekend,Discover,Credit,1,1,67,2,1
8387,CA,GBP,23,Weekend,MasterCard,Debit,1,1,48,3,1
2125,CA,GBP,10,Weekend,Visa,Credit,1,0,52,10,0
4207,US,CAD,19,Weekend,Visa,Debit,1,0,61,12,0
7609,Other,USD,1,Weekday,Amex,Debit,1,1,61,5,1
5639,Other,GBP,1,Weekday,Visa,Credit,1,1,39,2,1
4835,Other,USD,17,Weekend,MasterCard,Debit,0,0,48,1,0
7606,Other,AUD,1,Weekend,Amex,Debit,1,1,56,9,1
3891,UK,GBP,19,Weekday,Amex,Credit,0,0,68,1,0
7190,CA,USD,23,Weekday,Discover,Credit,1,1,19,6,1
6348,CA,GBP,1,Weekend,Amex,Credit,1,1,47,11,1
3796,UK,CAD,15,Weekday,MasterCard,Credit,0,0,18,9,0
5719,UK,AUD,23,Weekday,Discover,Debit,1,1,34,2,1
1609,UK,CAD,19,Weekday,MasterCard,Credit,0,0,63,4,0
9764,CA,AUD,1,Weekday,Amex,Debit,1,1,37,6,1
320,AU,USD,13,Weekend,Discover,Credit,0,0,57,3,0
2371,CA,AUD,15,Weekend,Visa,Credit,1,0,69,12,0
7809,US,CAD,23,Weekend,Amex,Debit,1,1,25,12,1
8852,US,AUD,23,Weekend,Discover,Credit,1,1,60,6,1
9315,Other,AUD,23,Weekend,Amex,Credit,1,1,40,11,1
1209,UK,AUD,19,Weekday,Visa,Debit,0,0,35,2,0
9475,CA,AUD,23,Weekday,Discover,Credit,1,1,28,3,1
1860,Other,AUD,12,Weekend,Amex,Credit,0,0,23,10,0
6818,CA,CAD,0,Weekday,Visa,Credit,1,1,28,4,1
5049,Other,AUD,0,Weekend,Amex,Credit,1,1,41,9,1
5231,UK,CAD,0,Weekend,Visa,Credit,1,1,42,0,1
5016,AU,CAD,1,Weekday,Amex,Credit,0,1,47,9,1
3286,UK,USD,17,Weekend,Visa,Debit,1,0,18,9,0
5293,Other,AUD,0,Weekend,Discover,Debit,1,1,33,5,1
7922,Other,GBP,0,Weekend,Discover,Debit,1,1,63,2,1
5326,AU,CAD,0,Weekend,MasterCard,Debit,1,1,35,12,1
8963,UK,USD,1,Weekend,Visa,Credit,1,1,49,4,1
4964,UK,CAD,19,Weekend,Visa,Debit,1,0,21,11,0
5750,UK,CAD,23,Weekend,Amex,Debit,1,1,52,1,1
3196,AU,CAD,9,Weekday,MasterCard,Debit,0,0,29,5,0
5738,AU,USD,1,Weekend,MasterCard,Debit,1,1,46,5,1
3219,CA,CAD,13,Weekday,MasterCard,Debit,0,0,25,0,0
8219,UK,AUD,0,Weekend,Discover,Credit,1,1,54,4,1
8525,UK,AUD,0,Weekday,Discover,Credit,1,1,33,4,1
6323,Other,AUD,0,Weekday,MasterCard,Debit,1,1,27,6,1
6713,AU,USD,0,Weekday,Amex,Credit,1,1,23,5,1
8626,CA,AUD,23,Weekend,MasterCard,Credit,1,1,23,6,1
8215,CA,CAD,23,Weekend,Visa,Credit,1,1,24,1,1
6779,AU,GBP,1,Weekend,Amex,Debit,1,1,33,0,1
3486,UK,USD,17,Weekday,Discover,Debit,1,0,27,2,0
5297,Other,GBP,23,Weekend,Amex,Credit,1,1,36,0,1
9251,Other,CAD,23,Weekday,Visa,Credit,0,1,32,2,1
4717,UK,GBP,13,Weekend,MasterCard,Debit,0,0,22,0,0
8899,CA,AUD,1,Weekend,Visa,Debit,1,1,30,12,1
7014,Other,USD,23,Weekend,MasterCard,Credit,0,1,24,1,1
2121,Other,GBP,13,Weekend,Amex,Credit,1,0,60,9,0
8543,Other,AUD,23,Weekend,MasterCard,Debit,0,1,31,6,1
6768,AU,AUD,0,Weekend,Discover,Credit,1,1,19,1,1
6377,Other,USD,23,Weekday,Discover,Debit,1,1,56,7,1
283,AU,GBP,19,Weekend,Amex,Credit,1,0,20,6,0
478,US,GBP,8,Weekend,Amex,Credit,1,0,34,1,0
577,AU,GBP,14,Weekend,Amex,Credit,1,0,44,10,0
7638,UK,CAD,0,Weekday,Amex,Credit,0,1,45,6,1
5998,AU,GBP,1,Weekend,Amex,Debit,1,1,24,2,1
6904,Other,AUD,1,Weekend,MasterCard,Credit,1,1,23,9,1
6198,Other,AUD,0,Weekday,Visa,Debit,1,1,56,8,1
2723,US,CAD,13,Weekday,Visa,Credit,1,0,48,11,0
8272,AU,USD,1,Weekend,Amex,Credit,1,1,26,8,1
9224,Other,USD,0,Weekday,MasterCard,Debit,1,1,35,10,1
1131,Other,USD,9,Weekend,MasterCard,Credit,0,0,43,9,0
2737,CA,CAD,15,Weekday,MasterCard,Credit,0,0,37,11,0
9308,US,GBP,23,Weekday,Visa,Credit,1,1,47,11,1
255,CA,GBP,15,Weekend,Visa,Credit,1,0,52,8,0
7575,Other,AUD,23,Weekend,Discover,Debit,1,1,33,5,1
3261,UK,AUD,10,Weekday,MasterCard,Debit,0,0,38,6,0
2406,US,GBP,10,Weekend,Discover,Debit,0,0,60,6,0
5540,US,USD,0,Weekend,Discover,Credit,1,1,63,2,1
2104,CA,CAD,14,Weekday,Amex,Credit,1,0,28,1,0
9705,AU,CAD,1,Weekday,Amex,Credit,1,1,65,11,1
2064,Other,USD,15,Weekday,MasterCard,Credit,1,0,55,1,0
5415,Other,GBP,0,Weekend,Amex,Credit,1,1,45,4,1
7831,CA,AUD,1,Weekend,MasterCard,Credit,1,1,23,6,1
7453,AU,CAD,0,Weekday,Amex,Credit,1,1,19,8,1
7868,UK,CAD,0,Weekday,Amex,Credit,1,1,68,1,1
1154,AU,AUD,19,Weekday,MasterCard,Debit,1,0,59,4,0
7475,CA,USD,23,Weekend,MasterCard,Debit,1,1,64,5,1
2310,Other,USD,10,Weekday,MasterCard,Credit,0,0,45,1,0
1207,CA,USD,13,Weekend,Amex,Credit,1,0,65,0,0
2971,US,AUD,11,Weekday,Discover,Credit,0,0,25,7,0
4324,US,GBP,11,Weekday,Discover,Debit,1,0,20,8,0
1312,UK,USD,12,Weekend,Discover,Credit,0,0,36,12,0
6820,CA,AUD,1,Weekend,Visa,Debit,1,1,30,12,1
9107,AU,GBP,23,Weekday,Visa,Credit,1,1,42,8,1
6623,Other,AUD,23,Weekday,Visa,Credit,1,1,45,11,1
248,UK,AUD,8,Weekday,MasterCard,Credit,1,0,68,3,0
4187,CA,USD,13,Weekend,MasterCard,Debit,1,0,46,4,0
6063,US,GBP,1,Weekday,Amex,Credit,1,1,37,12,1
4702,US,CAD,19,Weekend,Amex,Credit,1,0,52,4,0
1001,UK,USD,8,Weekend,Discover,Debit,0,0,68,2,0
2354,CA,AUD,13,Weekday,MasterCard,Debit,0,0,18,12,0
1715,AU,GBP,12,Weekend,Discover,Debit,1,0,59,1,0
8389,UK,USD,23,Weekend,Discover,Credit,1,1,29,2,1
6776,Other,CAD,1,Weekday,MasterCard,Debit,1,1,47,12,1
6753,Other,GBP,0,Weekend,Amex,Credit,1,1,36,0,1
7577,Other,AUD,1,Weekday,Amex,Credit,1,1,30,4,1
211,US,CAD,18,Weekday,MasterCard,Credit,1,0,60,8,0
5029,US,AUD,0,Weekday,Amex,Credit,1,1,22,8,1
